CMTE_ID,CAND_NAME,CAND_PTY_AFFILIATION,CMTE_NM,CMTE_PTY_AFFILIATION,NAME,CITY,STATE,ZIP_CODE,TRANSACTION_AMT,TRANSACTION_DT,PURPOSE,CATEGORY_DESC,ENTITY_TP
C00431056,"CASEY, ROBERT P JR",DEM,BOB CASEY FOR SENATE INC,DEM,PNC BANK,LOUISVILLE,KY,402856117,14815.92,2015-01-06,CREDIT CARD PAYMENT - SEE MEMOS,,
C00411330,"SANDERS, BERNARD",IND,FRIENDS OF BERNIE SANDERS,IND,PEOPLE'S BANK,BURLINGTON,VT,054014412,262.32,2015-02-03,CREDIT CARD CHARGES,,
C00040857,,,OAKLAND COUNTY DEMOCRATIC PARTY,DEM,"FISKE, LINDA",STERLING HTS,MI,483125318,60,2015-01-12,VOUCHER PRIZE PAYOUTS,,IND
C00391029,"COSTA, JIM",DEM,JIM COSTA FOR CONGRESS,DEM,AT&T,SACRAMENTO,CA,958870001,49.01,2015-04-08,TELEPHONE,,ORG
C00458000,,,PROGRESSIVE CHANGE CAMPAIGN COMMITTEE,,LACEY CONNELLY,HURRICANE,WV,25526,1408.5,2015-05-15,SALARIES & WAGES,,ORG
C00193433,,,EMILY'S LIST,,VTS A-NORTH LAS VEGAS CAB,LAS VEGAS,NV,89118,54.56,2015-02-26,TRAVEL/ACCOMMODATION /MEALS,,ORG
C00338954,"CROWLEY, JOSEPH",DEM,CROWLEY FOR CONGRESS,DEM,INTUIT CHECKS,FREDERICKSBRG,VA,224036170,250.36,2015-03-20,SOFTWARE,,ORG
C00506931,"STEWART, CHRIS",REP,"FRIENDS FOR CHRIS STEWART, INC.",REP,THINK STORAGE,SOUTH JORDAN,UT,84095,171,2015-03-02,STORAGE,,ORG
C00527457,"JOYCE, DAVID P",REP,FRIENDS OF DAVE JOYCE,REP,MIRAGE HOTEL,LAS VEGAS,NV,891098923,409.92,2015-02-12,HOTEL STAY,Administrative/Salary/Overhead Expenses,ORG
C00019331,,,DEMOCRATIC PARTY OF WISCONSIN,DEM,ADP,ELK GROVE VILLAGE,IL,600071018,2422.13,2015-06-30,PAYROLL - SEE MEMO,,ORG
C00193433,,,EMILY'S LIST,,DELTA AIR LINES,ATLANTA,GA,30354,249.2,2015-02-26,TRAVEL/ACCOMMODATION /MEALS,,ORG
C00105668,,,CALIFORNIA DEMOCRATIC PARTY,DEM,CALIFORNIA DEMOCRATIC PARTY - NONFEDERAL,SACRAMENTO,CA,958115221,30,2015-06-30,DEP. CORRECTION PACE OF CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION(SEE SCH A LINE 17),Administrative/Salary/Overhead Expenses,PAC
C00005561,,,DEMOCRATIC EXECUTIVE COMMITTEE OF FLORIDA,DEM,ACTBLUE TECHNICAL SERVICES,CAMBRIDGE,MA,021385106,190.5,2015-06-26,ACTBLUE REFUND 6/26/2015,,ORG
C00496018,"DENHAM, JEFF",REP,DENHAM VICTORY FUND,,"SWANSON, MATTHEW",TURLOCK,CA,95382,3000,2015-03-30,TICKETS TO FUNDRAISER,,IND
C00341396,,,MOVEON.ORG POLITICAL ACTION,,FONTANELLO DUFFIELD & OTAKE LLP,SAN FRANCISCO,CA,94104,11415,2015-01-16,ACCOUNTING SERVICES,,ORG
C00459297,"HUIZENGA, WILLIAM P THE HON.",REP,HUIZENGA FOR CONGRESS,REP,FGR PARTNERSHIP,ZEELAND,MI,494649516,350,2015-04-01,RENT FOR CAMPAIGN OFFICE,,ORG
C00033134,,,COLORADO REPUBLICAN COMMITTEE,REP,AMCHECK,DENVER,CO,80207,5473.26,2015-05-28,PAYROLL TAXES,,ORG
C00193433,,,EMILY'S LIST,,ENCOMPASS ELEMENTS,COLMAR,PA,18915,1574.54,2015-05-14,PRINTING,,ORG
C00193433,,,EMILY'S LIST,,RIDECHARGE INC,ALEXANDRIA,VA,22303,8.47,2015-05-21,TRAVEL/ACCOMMODATION /MEALS,,ORG
C00040857,,,OAKLAND COUNTY DEMOCRATIC PARTY,DEM,"SHELBY, RACHEL",WARREN,MI,480922884,150,2015-02-26,VOUCHER PRIZE PAYOUTS,,IND
C00573519,"CARSON, BENJAMIN S SR MD",REP,CARSON AMERICA,REP,ZIKHI PRODUCTIONS LLC,BALTIMORE,MD,21239,57,2015-06-19,TRAVEL,,ORG
C00505065,"IVEY, GLENN FREDERICK",DEM,GLENN IVEY FOR CONGRESS,DEM,STAPLES,HYATTSVILLE,MD,207821912,15.89,2015-04-20,OFFICE SUPPLIES,Administrative/Salary/Overhead Expenses,ORG
C00305805,,,FREEDOM PROJECT; THE,,HONEYCOMB GROCER,WASHINGTON,DC,20002,1200,2015-01-08,CATERING,,ORG
C00578492,"SANTORUM, RICHARD J.",REP,SANTORUM FOR PRESIDENT 2016,REP,HOTELS.COM,DALLAS,TX,75240,229.9,2015-06-05,LODGING,,ORG
C00579458,"BUSH, JEB",REP,"JEB 2016, INC.",REP,ALAMO CAR RENTAL,EAST BOSTON,MA,02128,165.81,2015-06-19,CAR RENTAL,,ORG
C00460899,"CARNEY, JOHN",DEM,JOHN CARNEY FOR CONGRESS,DEM,"STARR, DAVID",NEWARK,DE,197113616,1975.4,2015-06-25,CONSULTANT SERVICES & MILEAGE REIMBURSEMENT,Administrative/Salary/Overhead Expenses,IND
C00460063,"LONG, BILLY MR.",REP,BILLY LONG FOR CONGRESS,REP,JIMMY'S EGG,SPRINGFIELD,MO,658044048,20.7,2015-02-27,MEAL,Campaign Event Expenses,ORG
C00476291,"AMASH, JUSTIN",REP,JUSTIN AMASH FOR CONGRESS,REP,BEENE GARTER,GRAND RAPIDS,MI,495034078,1611.22,2015-06-12,PAYROLL TAXES,,ORG
C00460147,,,DEMOCRATIC NATIONAL COMMITTEE - TRAVEL OFFSET ACCOUNT,DEM,"FLORES, TANYA LEIGH",LOS ANGELES,CA,90019,8.91,2015-06-26,TRAVEL FUEL,,IND
C00552547,"ZELDIN, LEE M",REP,ZELDIN FOR CONGRESS,REP,ENTERPRISE CAR RENTAL,WEST PALM BEACH,FL,33411,2.4,2015-04-21,CHARGED FOR TOLLS,Travel Expenses,ORG
C00424713,"GRAYSON, ALAN MARK",DEM,COMMITTEE TO ELECT ALAN GRAYSON,DEM,SUNTRUST BANK,ORLANDO,FL,328622227,15,2015-02-02,BANK SERVICE CHARGE,Administrative/Salary/Overhead Expenses,ORG
C00386847,"DENT, CHARLES W. REP.",REP,CHARLIE DENT FOR CONGRESS,REP,JESSICA BANOTAI,SCHNECKSVILLE,PA,180782649,1275.91,2015-04-26,PAYROLL,,ORG
C00031054,,,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITEE,DEM,FIRST DATA,ATLANTA,GA,30342,314.72,2015-05-04,CREDIT CARD PROCESSING FEES,,ORG
C00011197,,,KENTUCKY STATE DEMOCRATIC CENTRAL EXECUTIVE COMMITTEE,DEM,KENTUCKY STATE TREASURER*,FRANKFORT,KY,40601,592.02,2015-05-19,AIR TRAVEL,,ORG
C00575795,"CLINTON, HILLARY RODHAM",DEM,HILLARY FOR AMERICA,DEM,ADP,ROSELAND,NJ,070681728,2983.1,2015-05-08,PAYROLL PROCESSING FEES,,ORG
C00244335,"NORTON, ELEANOR HOLMES",DEM,CITIZENS FOR ELEANOR HOLMES NORTON,DEM,"GILBERT & WOLFAND, PC",WASHINGTON,DC,20007,8505,2015-05-20,ACCOUNTING SERVICES,,ORG
C00575837,,,SACRED HONOR USA PAC,,VISTA PRINT,LEXINGTON,MA,02421,112.56,2015-06-03,PRINTING,Administrative/Salary/Overhead Expenses,ORG
C00431478,,,GIVING WILLINGLY EMPOWERING NATIONALLY (GWEN) PAC,,AMAZON.COM,SEATTLE,WA,981011543,30.43,2015-04-10,OFFICE SUPPLIES,,ORG
C00575449,"PAUL, RAND",REP,"RAND PAUL FOR PRESIDENT, INC.",REP,UBER,MCLEAN,VA,221024007,54.89,2015-06-05,TRAVEL EXPENSE,,ORG
C00415208,,,LONE STAR LEADERSHIP PAC,,THE LIAISON CAPITOL HILL HOTEL,WASHINGTON,DC,200012001,26,2015-03-16,PAC PARKING FEE,Travel Expenses,ORG
C00545673,"BYRNE, BRADLEY ROBERTS",REP,BYRNE FOR CONGRESS,REP,DELTA AIRLINES,ATLANTA,GA,303541989,273.2,2015-05-29,TRAVEL,,ORG
C00494583,"YOHO, THEODORE SCOTT",REP,TED YOHO FOR CONGRESS,REP,"SUREPAYROLL, INC.",GLENVIEW,IL,60025,41.78,2015-01-12,PAYROLL TAXES,Administrative/Salary/Overhead Expenses,ORG
C00493825,"MURPHY, PATRICK E",DEM,FRIENDS OF PATRICK MURPHY,DEM,AT&T,ATLANTA,GA,303536216,125.76,2015-02-11,CELL PHONE,,
C00226522,"NEAL, RICHARD E MR.",DEM,RICHARD E NEAL FOR CONGRESS COMMITTEE,DEM,ACTBLUE,SOMERVILLE,MA,02144,39.5,2015-03-24,CONDIUIT FEE - SEAN D'ARCY  $1000.00 CONTRIBUTION,Solicitation and Fundraising Expenses,PAC
C00010603,,,DNC SERVICES CORPORATION/DEMOCRATIC NATIONAL COMMITTEE,DEM,BENENSON STRATEGY GROUP,DENVER,CO,80246,60000,2015-06-04,POLLING EXPENSES,,ORG
C00409581,"THUNE, JOHN",REP,FRIENDS OF JOHN THUNE,REP,USPS,SIOUX FALLS,SD,571047500,49,2015-03-05,POSTAGE,,
C00309567,,,LYNDON LAROUCHE POLITICAL ACTION COMMITTEE,DEM,SPRINT,LOS ANGELES,CA,900540977,490.02,2015-04-15,TELEPHONE,,ORG
C00574137,"COLLINS, NANCY",REP,NANCY COLLINS FOR CONGRESS,REP,"STANLEY, CLAIRE",CORINTH,MS,38835,820,2015-05-12,GRASSROOTS CONSULTING,,IND
C00578757,"GRAHAM, LINDSEY O",REP,LINDSEY GRAHAM 2016,,SOUTH CAROLINA DEPARTMENT OF REVENUE,COLUMBIA,SC,29210,732.9,2015-03-16,PAYROLL TAXES,,ORG
C00569129,,,BEAT REID PAC,,GOBER HILGERS PLLC,AUSTIN,TX,78701,402.5,2015-04-14,IN-KIND - LEGAL AND COMPLIANCE SERVICES,,ORG
C00000935,,,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,DEM,BUDGET RENT-A-CAR,PARSIPPANY,NJ,07054,91.63,2015-05-13,TRAVEL,Travel Expenses,ORG
C00010603,,,DNC SERVICES CORPORATION/DEMOCRATIC NATIONAL COMMITTEE,DEM,WISCONSIN STATE JOURNAL,MADISON,WI,53713,12,2015-01-14,PUBLICATIONS & SUBSCRIPTIONS,,ORG
C00462697,"GARAMENDI, JOHN",DEM,GARAMENDI FOR CONGRESS,DEM,BANK OF AMERICA COMMERCIAL CARD,WILMINGTON,DE,198865796,0.34,2015-03-18,TRANSACTION FEE,,ORG
C00236513,"ENGEL, ELIOT L. REP.",DEM,ENGEL FOR CONGRESS,DEM,"ENGEL, ELIOT L.",BRONX,NY,104631527,2227.34,2015-06-22,REIMBURSEMENT - SEE BELOW,,IND
C00341396,,,MOVEON.ORG POLITICAL ACTION,,"GALLAND, ANNA",ANN ARBOR,MI,48103,210.17,2015-01-30,PAYROLL,,IND
C00351379,"HONDA, MIKE",DEM,MIKE HONDA FOR CONGRESS,DEM,AMERICAN EXPRESS MERCHANT SERVICES,PHOENIX,AZ,85072,373.91,2015-05-05,CREDIT CARD PROCESSING,,ORG
C00371302,"CUELLAR, HENRY",DEM,TEXANS FOR HENRY CUELLAR CONGRESSIONAL CAMPAIGN,DEM,PALENQUE GRILL,LAREDO,TX,780415604,158.48,2015-04-07,MEAL,,ORG
C00193433,,,EMILY'S LIST,,EXPEDIA TRAVEL,LAS VEGAS,NV,89144,227.75,2015-05-21,TRAVEL/ACCOMMODATION /MEALS,,ORG
C00354332,,,MACOMB COUNTY DEMOCRATIC COMMITTEE,DEM,"JONES, EBONY",DETROIT,MI,48224,270,2015-02-20,BINGO PRIZE,,IND
C00578658,"O'MALLEY, MARTIN JOSEPH",DEM,O'MALLEY FOR PRESIDENT,DEM,DOUBLETREE DES MOINES,DES MOINES,IA,503213127,145.73,2015-06-08,TRAVEL EXPENSES,,ORG
C00499988,"COTTON, THOMAS",REP,COTTON FOR SENATE,REP,AT&T,DALLAS,TX,75202,130.88,2015-04-20,PHONE EXPENSE,,
C00272211,"KING, PETER T. HON.",REP,PETE KING FOR CONGRESS COMMITTEE,REP,COMPLETE CAMPAIGNS,SAN DIEGO,CA,921231880,919.87,2015-04-15,SOFTWARE AND COMMUNICATIONS,,ORG
C00350785,"KIRK, MARK STEVEN",REP,KIRK FOR SENATE,REP,STRIPE,SAN FRANCISCO,CA,941102043,0.48,2015-02-20,CC TRANSACTION FEES,,
C00040857,,,OAKLAND COUNTY DEMOCRATIC PARTY,DEM,"VANDERLINDEN, SUZANNE",WARREN,MI,480924402,100,2015-02-14,VOUCHER PRIZE PAYOUTS,,IND
C00505776,"LOVE, MIA",REP,FRIENDS OF MIA LOVE,REP,FIRST DATA,ATLANTA,GA,30342,35,2015-02-10,CC TRANSACTION FEES,Administrative/Salary/Overhead Expenses,ORG
C00343236,"CULBERSON, JOHN",REP,CULBERSON FOR CONGRESS,REP,"NAEDLER, JENNIFER",CYPRESS,TX,774331780,5100,2015-01-30,"FUNDRAISING, EVENTS, COMPLIANCE, MGMT",Administrative/Salary/Overhead Expenses,IND
C00224691,"ROHRABACHER, DANA",REP,ROHRABACHER FOR CONGRESS,REP,"ANEDOT, LLC",BATON ROUGE,LA,70801,10.05,2015-05-22,CREDIT CARD PROCESSING FEE,Solicitation and Fundraising Expenses,ORG
C00410639,"PERLMUTTER, EDWIN G",DEM,PERLMUTTER FOR CONGRESS,DEM,COMCAST CABLE,DENVER,CO,802315317,152.82,2015-05-20,"OFFICE INTERNET,CABLE AND PHONE SERVICE",,ORG
C00306860,"BAYH, EVAN",DEM,EVAN BAYH COMMITTEE,DEM,NGP VAN,WASHINGTON,DC,200055006,600,2015-03-03,DATABASE SERVICE,,
C00025254,,,MINNESOTA DEMOCRATIC-FARMER-LABOR PARTY,DFL,RICHARD COPELAND,MINNEAPOLIS,MN,55408,265.96,2015-06-12,PAYROLL,,ORG
C00264697,"BROWN, SHERROD",DEM,FRIENDS OF SHERROD BROWN,DEM,VELOCITY DIRECT,CLEVELAND,OH,441421306,773.83,2015-06-23,PRINTING,,
C00011197,,,KENTUCKY STATE DEMOCRATIC CENTRAL EXECUTIVE COMMITTEE,DEM,FRANKLIN COUNTY OCCUPATIONAL TAX COLLECTOR,FRANKFORT,KY,40601,22.9,2015-04-30,PAYROLL TAX,,ORG
C00473272,"DENHAM, JEFF",REP,DENHAM FOR CONGRESS,REP,UNITED AIRLINES,SACRAMENTO,CA,95838,1180.1,2015-03-30,AIRFARE,Travel Expenses,ORG
C00505065,"IVEY, GLENN FREDERICK",DEM,GLENN IVEY FOR CONGRESS,DEM,NGP VAN,WASHINGTON,DC,200055002,6700,2015-04-20,SOFTWARE,,ORG
C00412221,,,BUILDING A MAJORITY PAC (BAMPAC),,MICRO CENTER,PARKVILLE,MD,212342733,847.97,2015-04-01,COMPUTER,,ORG
C00446906,"SCHRADER, KURT",DEM,KURT SCHRADER FOR CONGRESS,DEM,"NGP VAN, INC.",WASHINGTON,DC,20005,1650,2015-02-16,DATABASE SERVICES,Administrative/Salary/Overhead Expenses,ORG
C00042366,,,DSCC,DEM,AMERICAN AIRLINES,FORT WORTH,TX,76155,383.1,2015-04-23,TRAVEL EXPENSES,,
C00376939,"BLACKBURN, MARSHA MRS.",REP,"MARSHA BLACKBURN FOR CONGRESS, INC.",REP,GULA GRAHAM GROUP,WASHINGTON,DC,200034027,2067.93,2015-01-29,FUNDRAISING RETAINER & REIMBURSEMENTS,Solicitation and Fundraising Expenses,ORG
C00454694,"FUDGE, MARCIA L",DEM,MARCIA FUDGE FOR CONGRESS,DEM,PHIL VEDDA & SONS PRINT,CLEVELAND,OH,44111,269.7,2015-02-20,PRINTING,Solicitation and Fundraising Expenses,ORG
C00313510,"PASCRELL, WILLIAM J. HON. JR.",DEM,PASCRELL FOR CONGRESS,DEM,VERIZON,TRENTON,NJ,086504833,160.49,2015-05-23,PHONE SERVICES,,ORG
C00542761,"POWELL, ADAM CLAYTON IV",DEM,ADAM CLAYTON POWELL FOR CONGRESS,DEM,UBER TECHNOLOGIES INC.,LONG ISLAND CITY,NY,111012917,25.36,2015-06-12,TRAVEL EXPENSES,Travel Expenses,ORG
C00420745,"LAMBORN, DOUGLAS",REP,LAMBORN FOR CONGRESS,REP,BEST BUY,COLORADO SPRINGS,CO,80920,1748.97,2015-05-08,EQUIPMENT PURCHASE,,ORG
C00369686,"BORDALLO, MADELEINE Z. MS.",DEM,COMM. TO ELECT MADELEINE Z. BORDALLO,DEM,RAYBURN CAFE,WASHINGTON,DC,20515,371.25,2015-03-20,MEETING EXPENSE,Administrative/Salary/Overhead Expenses,ORG
C00211318,,,DELOITTE POLITICAL ACTION COMMITTEE,,"SKADDEN, ARPS, SLATE, MEAGHER & FLOM LLP",WHITE PLAINS,NY,106021764,1697.85,2015-06-19,PROFESSIONAL SERVICES - COMPLIANCE,,ORG
C00003418,,,REPUBLICAN NATIONAL COMMITTEE,REP,MICHIGAN DEPARTMENT OF TREASURY,LANSING,MI,48909,100.98,2015-03-30,TAXES,,ORG
C00193433,,,EMILY'S LIST,,PITNEY BOWES GLOBAL FINANCIAL SERVICES LLC,PITTSBURGH,PA,15250,1208.72,2015-01-15,EQUIPMENT RENTAL,,ORG
C00486845,,,LEAGUE OF CONSERVATION VOTERS VICTORY FUND,,INTEGRAL RESOURCES INC.,CAMBRIDGE,MA,021402122,223.55,2015-06-30,TELEPHONE FUNDRAISING SERVICES,,ORG
C00571372,,,RIGHT TO RISE USA,,"ZAMBRANO, KEVIN",WASHINGTON,DC,20002,3750,2015-05-01,DIGITAL CONSULTING,,IND
C00000935,,,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,DEM,BANK OF AMERICA,PHOENIX,AZ,850723155,676.71,2015-03-23,TRAVEL,Travel Expenses,ORG
C00224717,,,PHILIP A. HART DEMOCRATIC CLUB,DEM,"HAM, CATHY",WARREN,MI,48092,138.52,2015-02-10,SALARY,,IND
C00401224,,,ACTBLUE,,BOSTON ORGANICS,CHARLESTOWN,MA,02129,50.2,2015-03-30,STAFF FOOD,,ORG
C00495846,"WAGNER, ANN L.",REP,ANN WAGNER FOR CONGRESS,REP,USPS,CHESTERFIELD,MO,630171733,98,2014-12-16,POSTAGE,,ORG
C00193433,,,EMILY'S LIST,,DRURY INN & SUITES,CINCINNATI,OH,45241,279.57,2015-06-22,TRAVEL/ACCOMMODATION /MEALS,,ORG
C00193433,,,EMILY'S LIST,,AMERICAN EXPRESS,FORT LAUDERDALE,FL,33336,801.58,2015-06-22,TRAVEL/ACCOMMODATION /MEALS,,ORG
C00555342,"BROWN, SHERROD",DEM,CANARY FUND,,TRATTORIA ALBERTO,WASHINGTON,DC,200032834,1247.89,2015-03-25,CATERING,,ORG
C00573121,"LARCHUK, STEVEN B",DEM,LARCHUK FOR A BETTER CONGRESS INC,DEM,INTERNAL REVENUE SERVICE,,,,210.61,2015-05-29,PAY PERIOD 5/9/15 TO 5/22/15,,ORG
C00458844,"RUBIO, MARCO",REP,MARCO RUBIO FOR PRESIDENT,REP,TAXI CAB SERVICE-DC,WASHINGTON,DC,20002,13.27,2015-06-01,TRANSPORTATION,,ORG
C00577270,"FLORES, LUCY",DEM,FLORES FOR CONGRESS,DEM,PAYCHEX,RIVERSIDE,RI,029151507,8.5,2015-06-15,PAYROLL SERVICE FEE,,ORG
C00413914,"GILLIBRAND, KIRSTEN ELIZABETH",DEM,GILLIBRAND FOR SENATE,DEM,"VERDOLINO & LOWEY, P.C.",FOXBORO,MA,02035,1022.85,2015-02-25,PROFESSIONAL SERVICES - ACCOUNTING,Administrative/Salary/Overhead Expenses,
C00575795,"CLINTON, HILLARY RODHAM",DEM,HILLARY FOR AMERICA,DEM,"PARKHOMENKO, ADAM",NEW YORK,NY,101855256,3783.3,2015-06-15,PAYROLL,Administrative/Salary/Overhead Expenses,IND
C00577312,"FIORINA, CARLY",REP,CARLY FOR PRESIDENT,REP,SOUTHWEST AIRLINES,DALLAS,TX,75235,573,2015-06-01,TRAVEL,,ORG
C00545772,"TILLIS, THOM R",REP,THOM TILLIS COMMITTEE,REP,"UBER TECHNOLOGIES, INC.",SAN FRANCISCO,CA,941051611,22.72,2015-02-02,TRANSPORTATION,,
C00473827,"LEE, MIKE",REP,FRIENDS OF MIKE LEE INC,REP,HIRES BIG H,SALT LAKE CITY,UT,84102,29.37,2015-05-07,FOOD/BEVERAGE,,
C00193433,,,EMILY'S LIST,,DOUBLETREE BY HILTON HOTEL LOS,LOS ANGELES,CA,900123724,342.78,2015-02-26,TRAVEL/ACCOMMODATION /MEALS,,ORG
C00476853,"NOEM, KRISTI LYNN",REP,KRISTI FOR CONGRESS,REP,1948 TRADING CO,BRANDON,SD,570051171,870.34,2015-01-06,FRAMING EXPENSE,,ORG
C00327023,"SCHAKOWSKY, JANICE D",DEM,SCHAKOWSKY FOR CONGRESS,DEM,CHASE CARD SERVICES,ATLANTA,GA,30353,2725.7,2015-03-10,ITEMIZED TRANSACTIONS BELOW,,ORG
C00303339,,,"NATIONAL ASSOCIATION OF REAL ESTATE INVESTMENT TRUSTS, INC. POLITICAL ACTION COMMITTEE",,PAYPAL,SAN JOSE,CA,95131,751.68,2015-05-22,CREDIT CARD PROCESSING FEES,Administrative/Salary/Overhead Expenses,ORG
C00431056,"CASEY, ROBERT P JR",DEM,BOB CASEY FOR SENATE INC,DEM,USPS,HARRISBURG,PA,17108,484.49,2015-05-27,POSTAGE,,
C00575795,"CLINTON, HILLARY RODHAM",DEM,HILLARY FOR AMERICA,DEM,UNITED AIRLINES,CHICAGO,IL,606067147,321.1,2015-05-27,TRAVEL,,ORG
C00000935,,,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,DEM,"ROSS, STELLA",WASHINGTON,DC,20005,170,2015-02-13,PER DIEM,,IND
C00000935,,,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,DEM,"INTEGRAL RESOURCES, INC.",CAMBRIDGE,MA,02140,12316.72,2015-05-14,GENERIC CMTE. TELEMARKETING,,ORG
C00546499,"BOST, MICHAEL",REP,MIKE BOST FOR CONGRESS COMMITTEE,REP,HYATT HOTELS,CHICAGO,IL,606064637,1227.18,2015-02-13,LODGING,Administrative/Salary/Overhead Expenses,ORG
C00409730,,,NEW DEMOCRAT COALITION PAC,,DEMOCRATIC PROPERTIES CORPORATION,WASHINGTON,DC,20003,600,2015-01-06,ROOM RENTAL,,ORG
C00540500,"BOOKER, CORY A",DEM,CORY BOOKER FOR SENATE,DEM,"YOUNG, EUGENE R",NEWARK,NJ,07102,596.71,2015-02-13,SALARY,,IND
C00577130,"SANDERS, BERNARD",DEM,BERNIE 2016,,"JACKSON, SHANNON",ESSEX JUNCTION,VT,054523820,1546.05,2015-05-29,PAYROLL,,IND
C00019331,,,DEMOCRATIC PARTY OF WISCONSIN,DEM,KOS MEDIA,,,,1307.25,2015-04-28,EMAIL PROSPECTING,,ORG
C00326264,"SANCHEZ, LORETTA",DEM,COMMITTEE TO RE-ELECT LORETTA SANCHEZ,DEM,ACTBLUE TECHNICAL SERVICES,SOMERVILLE,MA,021443132,52.47,2015-03-13,CREDIT CARD PROCESSING FEES,,ORG
C00035618,,,VERMONT REPUBLICAN FEDERAL ELECTIONS COMMITTEE,REP,"HUDSON, SUSAN P.",MONTPELIER,VT,05602,1748.11,2015-01-26,REIMBURSEMENT: SEE MEMO ENTRIES,,IND
C00344697,"LANGEVIN, JAMES R. HONORABLE",DEM,LANGEVIN FOR CONGRESS,DEM,SHELL OIL,EAST GREENWICH,RI,028183615,30.49,2014-12-07,FUEL,,ORG
C00503185,"KHANNA, ROHIT",DEM,RO FOR CONGRESS INC.,DEM,DELTA AIRLINES,ATLANTA,GA,303541989,381.1,2015-03-04,TRAVEL,,ORG
C00285171,"MCGOVERN, JAMES P",DEM,RE-ELECT MCGOVERN COMMITTEE,DEM,NGP VAN INC.,WASHINGTON,DC,20005,700,2015-02-03,CAMPAIGN SOFTWARE,,ORG
C00031088,,,WASHINGTON STATE REPUBLICAN PARTY,REP,JOTFORM,DALLAS,TX,752073723,19.95,2015-03-06,WEBFORM,,ORG
C00433524,"HUNTER, DUNCAN D.",REP,DUNCAN D. HUNTER FOR CONGRESS,REP,UNITED AIRLINES,CHICAGO,IL,606661604,476.1,2015-05-04,TRANSPORTATION,,ORG
C00008110,,,DEMOCRATIC PARTY OF THE SECOND CONGRESSIONAL DISTRICT OF WISCONSIN *,DEM,CREEKSIDE PLACE INC,EVANSVILLE,WI,53536,350.86,2015-05-07,ROOM RENTAL FOR CONVENTION,Solicitation and Fundraising Expenses,
C00578757,"GRAHAM, LINDSEY O",REP,LINDSEY GRAHAM 2016,,HILTON,MCLEAN,VA,22101,312.74,2015-06-08,TRAVEL,,ORG
C00393629,"MCHENRY, PATRICK TIMOTHY",REP,MCHENRY FOR CONGRESS,REP,HUCKABY DAVIS LISKER,ALEXANDRIA,VA,223145404,1212.06,2015-06-01,COMPLIANCE CONSULTING,Administrative/Salary/Overhead Expenses,ORG
C00492991,"BLUMENTHAL, RICHARD",DEM,BLUMENTHAL FOR CONNECTICUT,DEM,ACTBLUE TECHNICAL SERVICES,SOMERVILLE,MA,021443132,1229.23,2015-02-02,CREDIT CARD PROCESSING FEE,,
C00458976,"SEWELL, TERRI A.",DEM,TERRI SEWELL FOR CONGRESS,DEM,INTERNAL REVENUE SERVICE,ATLANTA,GA,39901,1211.16,2015-02-13,PAYROLL TAXES,Administrative/Salary/Overhead Expenses,ORG
C00573592,"MILLARD, CARL ANDREW",DEM,MILLARD FOR CONGRESS,DEM,"IMPACTWORKS, LLC",WILMINGTON,NC,284122571,150,2015-03-27,WEBSITE DEVELOPMENT,Administrative/Salary/Overhead Expenses,ORG
C00289983,"WHITFIELD, WAYNE EDWARD",REP,WHITFIELD FOR CONGRESS COMMITTEE,REP,US TREASURY,AUSTIN,TX,787149195,690.33,2015-06-15,PAYROLL TAX,,ORG
C00379735,"COLE, TOM",REP,COLE FOR CONGRESS,REP,USPS,WASHINGTON,DC,20024,500,2015-05-01,POSTAGE,Administrative/Salary/Overhead Expenses,ORG
C00545285,"MANESS, ROBERT L COLONEL",REP,FRIENDS OF COLONEL ROB MANESS,REP,DB CAPITOL STRATEGIES,ALEXANDRIA,VA,22314,2387.66,2015-03-31,LEGAL AND COMPLIANCE CONSULTING,Administrative/Salary/Overhead Expenses,
C00261891,,,REPUBLICAN CENTRAL COMMITTEE OF LOS ANGELES COUNTY (FED. ACCT.),REP,CITY NATIONAL BANK,LOS ANGELES,CA,90071,7,2015-04-30,BANK FEE,,ORG
C00254938,"CASTLE, MICHAEL N",REP,CASTLEPAC LLC,REP,"2/3 MILL ROAD, LLC",WILMINGTON,DE,198015354,150,2015-03-25,OFFICE RENT,Administrative/Salary/Overhead Expenses,ORG
C00385526,"BURR, RICHARD",REP,RICHARD BURR COMMITTEE; THE,REP,FEDEX CORPORATION,MEMPHIS,TN,38120,29.75,2015-01-22,OVERNIGHT SHIPPING FEE,,
C00456335,,,PHYSICIANS MUTUAL PAC,,"SEALS, DANIEL",WASHINGTON,DC,20002,2681.57,2015-05-29,SALARY,,IND
C00109819,,,"COALPAC, A POLITICAL ACTION COMMITTEE OF THE NATIONAL MINING ASSOCIATION",,SUNTRUST BANK,RICHMOND,VA,23285,35,2015-03-19,ACCOUNT ANALYSIS FEE,Administrative/Salary/Overhead Expenses,ORG
